area,year,quarter,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,nearest_tower_distance_km,tower_count_1km,tower_count_2km,tower_count_5km,visible_tower_count_5km,digital_elevation_model,region_enc,typeOfArea_enc,city_enc,demand_growth_pct,region,typeOfArea,city,block_number,tower_density_ratio,year_trend,area_rolling_d_mbps,area_median_d,area_median_u,area_median_lat,area_test_count,distance_x_density
Al `Adliyah,2024,1,26.21705506,50.53985596,247.623,32.184,14,29,0.1763907,1,53,736,517,9,0,5,38,1.954022989,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,4,227.054,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2024,2,26.21705506,50.53985596,175.121,17.912,16,24,0.1763907,1,53,736,517,9,0,5,38,1.954022989,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,4,238.13,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2024,3,26.21705506,50.53985596,170.039,18.857,19,182,0.1763907,1,53,736,517,9,0,5,38,1.954022989,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,4,211.372,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2024,4,26.21705506,50.53985596,305.967,29.261,14,22,0.1763907,1,53,736,517,9,0,5,38,1.954022989,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,4,172.58,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2025,1,26.21705506,50.53985596,267.012,27.678,16,178,0.1763907,1,53,736,517,9,0,5,38,0.062256809,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,5,238.003,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2025,2,26.21705506,50.53985596,349.334,35.103,14,44,0.1763907,1,53,736,517,9,0,5,38,0.062256809,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,5,286.4895,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2025,3,26.21705506,50.53985596,217.452,17.25,19,30,0.1763907,1,53,736,517,9,0,5,38,0.062256809,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,5,308.173,172.58,19.8985,17.5,1118,0.000239336
Al `Adliyah,2025,4,26.21705506,50.53985596,194.61,29.25,15,21,0.1763907,1,53,736,517,9,0,5,38,0.062256809,Capital Governorate,PPLX,Al `Adliyah,421,0.001356852,5,283.393,172.58,19.8985,17.5,1118,0.000239336
Al `Akr,2020,1,26.14064496,50.61676025,34.302625,11.375,22.5,126,1.312045418,1,7.75,52.625,40.625,4,0,4,39,0,Capital Governorate,PPL,Al `Akr,624,0.018648019,0,152.4206623,152.8989524,21.31303333,20.11904762,3246,0.024467047
Al `Akr,2020,2,26.14064496,50.6149292,42.46583333,12.22633333,19.33333333,136,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0,Capital Governorate,PPL,Al `Akr,624,0.012232416,0,34.302625,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2020,3,26.14064496,50.6149292,46.04366667,12.32416667,65.66666667,118,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0,Capital Governorate,PPL,Al `Akr,624,0.012232416,0,38.38422917,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2020,4,26.14064496,50.61676025,39.227875,12.590125,20.875,153,1.312045418,1,7.75,52.625,40.625,4,0,4,39,0,Capital Governorate,PPL,Al `Akr,624,0.018648019,0,44.25475,152.8989524,21.31303333,20.11904762,3246,0.024467047
Al `Akr,2021,1,26.14064496,50.6149292,62.97216667,14.63683333,45.33333333,101,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0.058161351,Capital Governorate,PPL,Al `Akr,624,0.012232416,1,42.63577083,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2021,2,26.14029272,50.61597552,51.80914286,15.62471429,24.85714286,104,1.359090192,0.571428571,7.857142857,53,40.85714286,4,0,4,39,0.058161351,Capital Governorate,PPL,Al `Akr,624,0.010582011,1,51.10002083,152.8989524,21.31303333,20.11904762,3246,0.025168337
Al `Akr,2021,3,26.14029272,50.61597552,55.81714286,13.66642857,19,165,1.359090192,0.571428571,7.857142857,53,40.85714286,4,0,4,39,0.058161351,Capital Governorate,PPL,Al `Akr,624,0.010582011,1,57.39065476,152.8989524,21.31303333,20.11904762,3246,0.025168337
Al `Akr,2021,4,26.14064496,50.6149292,35.32616667,11.872,18,194,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0.058161351,Capital Governorate,PPL,Al `Akr,624,0.012232416,1,53.81314286,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2022,1,26.14064496,50.61676025,77.790875,22.168625,17.875,158,1.312045418,1,7.75,52.625,40.625,4,0,4,39,0.237588652,Capital Governorate,PPL,Al `Akr,624,0.018648019,2,45.57165476,152.8989524,21.31303333,20.11904762,3246,0.024467047
Al `Akr,2022,2,26.14064496,50.6149292,151.9623333,28.67683333,21.66666667,142,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0.237588652,Capital Governorate,PPL,Al `Akr,624,0.012232416,2,56.55852083,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2022,3,26.1409972,50.61597552,309.0851429,35.713,22.85714286,256,1.287388573,1.142857143,7.857142857,53,40.85714286,4,0,4,39,0.237588652,Capital Governorate,PPL,Al `Akr,624,0.021164021,2,114.8766042,152.8989524,21.31303333,20.11904762,3246,0.023840529
Al `Akr,2022,4,26.14113809,50.61236572,271.733,34.5728,16.6,142,1.257313517,0.8,8.8,54.2,41.6,4,0,4,39,0.237588652,Capital Governorate,PPL,Al `Akr,624,0.014492754,2,230.5237381,152.8989524,21.31303333,20.11904762,3246,0.022777419
Al `Akr,2023,1,26.14029272,50.61597552,252.1591429,32.41242857,15.71428571,84,1.359090192,0.571428571,7.857142857,53,40.85714286,4,0,4,39,-0.451289398,Capital Governorate,PPL,Al `Akr,624,0.010582011,3,290.4090714,152.8989524,21.31303333,20.11904762,3246,0.025168337
Al `Akr,2023,2,26.14029272,50.61597552,188.3054286,21.87228571,21.85714286,47,1.359090192,0.571428571,7.857142857,53,40.85714286,4,0,4,39,-0.451289398,Capital Governorate,PPL,Al `Akr,624,0.010582011,3,261.9460714,152.8989524,21.31303333,20.11904762,3246,0.025168337
Al `Akr,2023,3,26.14064496,50.61401367,189.8933333,24.17666667,19.66666667,176,1.295201819,0.666666667,8.5,53.5,41.16666667,4,0,4,39,-0.451289398,Capital Governorate,PPL,Al `Akr,624,0.012232416,3,220.2322857,152.8989524,21.31303333,20.11904762,3246,0.023765171
Al `Akr,2023,4,26.14064496,50.6149292,147.698,21.30666667,20.66666667,76,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,-0.451289398,Capital Governorate,PPL,Al `Akr,624,0.012232416,3,189.099381,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2024,1,26.14064496,50.6149292,176.1035,27.72716667,18.66666667,92,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0.885117493,Capital Governorate,PPL,Al `Akr,624,0.012232416,4,168.7956667,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2024,2,26.1409972,50.61597552,153.8355714,19.46842857,20.57142857,73,1.287388573,1.142857143,7.857142857,53,40.85714286,4,0,4,39,0.885117493,Capital Governorate,PPL,Al `Akr,624,0.021164021,4,161.90075,152.8989524,21.31303333,20.11904762,3246,0.023840529
Al `Akr,2024,3,26.14113809,50.61236572,217.8638,21.3194,21.4,476,1.257313517,0.8,8.8,54.2,41.6,4,0,4,39,0.885117493,Capital Governorate,PPL,Al `Akr,624,0.014492754,4,164.9695357,152.8989524,21.31303333,20.11904762,3246,0.022777419
Al `Akr,2024,4,26.14064496,50.6149292,103.1416667,18.33716667,25,81,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,0.885117493,Capital Governorate,PPL,Al `Akr,624,0.012232416,4,185.8496857,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2025,1,26.14064496,50.6149292,188.1365,31.63983333,16,101,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,-0.520775623,Capital Governorate,PPL,Al `Akr,624,0.012232416,5,160.5027333,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2025,2,26.14064496,50.6149292,197.8211667,30.19383333,15.66666667,88,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,-0.520775623,Capital Governorate,PPL,Al `Akr,624,0.012232416,5,145.6390833,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Akr,2025,3,26.1409972,50.61597552,178.1088571,18.72271429,17.57142857,69,1.287388573,1.142857143,7.857142857,53,40.85714286,4,0,4,39,-0.520775623,Capital Governorate,PPL,Al `Akr,624,0.021164021,5,192.9788333,152.8989524,21.31303333,20.11904762,3246,0.023840529
Al `Akr,2025,4,26.14064496,50.6149292,267.4178333,41.79666667,15,88,1.338164668,0.666666667,8,53.5,41.16666667,4,0,4,39,-0.520775623,Capital Governorate,PPL,Al `Akr,624,0.012232416,5,187.9650119,152.8989524,21.31303333,20.11904762,3246,0.02455348
Al `Amar,2020,1,25.9950812,50.53436279,61.366,36.704,13,2,3.721879925,0,0,1,0,19,3,4,40,0,Southern Governorate,PPL,Al `Amar,1058,0,0,152.4206623,81.402,21.44066667,18,115,1.860939963
Al `Amar,2020,2,25.9950812,50.52337646,18.933,2.137,30,2,4.009791341,0,0,3,1,19,3,4,40,0,Southern Governorate,PPL,Al `Amar,1058,0,0,61.366,81.402,21.44066667,18,115,1.002447835
Al `Amar,2020,3,26.00001853,50.53436279,28.3,11.795,13,1,4.070538621,0,0,3,1,19,3,4,40,0,Southern Governorate,PPL,Al `Amar,1058,0,0,40.1495,81.402,21.44066667,18,115,1.017634655
Al `Amar,2020,4,25.98849734,50.51971435,81.402,14.48666667,15,3,3.768402437,0,0,2.666666667,1.333333333,19,3,4,40,0,Southern Governorate,PPL,Al `Amar,1058,0,0,23.6165,81.402,21.44066667,18,115,1.027746119
Al `Amar,2021,1,25.9876748,50.52886963,73.931,22.718,18,3,3.817191392,0,0,1.5,0.5,19,3,4,40,-0.125,Southern Governorate,PPL,Al `Amar,1058,0,1,54.851,81.402,21.44066667,18,115,1.526876557
Al `Amar,2021,2,25.99014367,50.53436279,95.274,45.526,13,1,3.426111377,0,0,1,0,19,3,4,40,-0.125,Southern Governorate,PPL,Al `Amar,1058,0,1,77.6665,81.402,21.44066667,18,115,1.713055688
Al `Amar,2021,4,25.98767418,50.51239014,44.9205,8.766,18.5,3,3.939547967,0,0,3.5,2,19,3,4,40,-0.125,Southern Governorate,PPL,Al `Amar,1058,0,1,84.6025,81.402,21.44066667,18,115,0.875455104
Al `Amar,2022,1,25.99014367,50.53436279,109.084,25.753,17,2,3.426111377,0,0,1,0,19,3,4,40,2.571428571,Southern Governorate,PPL,Al `Amar,1058,0,2,70.09725,81.402,21.44066667,18,115,1.713055688
Al `Amar,2022,3,25.99014367,50.53161621,7.2855,3.241,25,22,3.671137559,0,0,1.5,0.5,19,3,4,40,2.571428571,Southern Governorate,PPL,Al `Amar,1058,0,2,77.00225,81.402,21.44066667,18,115,1.468455024
Al `Amar,2022,4,26.00001853,50.53436279,345.539,16.937,25,1,4.070538621,0,0,3,1,19,3,4,40,2.571428571,Southern Governorate,PPL,Al `Amar,1058,0,2,58.18475,81.402,21.44066667,18,115,1.017634655
Al `Amar,2023,4,25.99155419,50.5241612,97.271,28.583,21.71428571,29,3.92704803,0,0,2.571428571,1,19,3,4,40,0.16,Southern Governorate,PPL,Al `Amar,1058,0,3,176.41225,81.402,21.44066667,18,115,1.099573448
Al `Amar,2024,1,25.99425825,50.52978515,260.954,27.49083333,19,27,3.946796483,0,0,2.333333333,0.666666667,19,3,4,40,0.310344828,Southern Governorate,PPL,Al `Amar,1058,0,4,221.405,81.402,21.44066667,18,115,1.184038945
Al `Amar,2024,4,25.99261244,50.52749634,74.272,24.17025,18.5,11,3.980733108,0,0,2.25,0.75,19,3,4,40,0.310344828,Southern Governorate,PPL,Al `Amar,1058,0,4,179.1125,81.402,21.44066667,18,115,1.224840956
Al `Amar,2025,1,25.99343536,50.52886963,144.4503333,21.44066667,14.66666667,7,4.058112519,0,0,2.333333333,0.666666667,19,3,4,40,-0.789473684,Southern Governorate,PPL,Al `Amar,1058,0,5,167.613,81.402,21.44066667,18,115,1.217433756
Al `Amar,2025,4,25.97532983,50.49041748,187.255,10.803,9,1,3.808557313,0,0,4,3,19,3,4,40,-0.789473684,Southern Governorate,PPL,Al `Amar,1058,0,5,109.3611667,81.402,21.44066667,18,115,0.761711463
Almaqsha,2020,1,26.2236256,50.51605225,36.063,9.549666667,19.33333333,38,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0,Capital Governorate,PPL,Almaqsha,450,0.068089431,0,152.4206623,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2020,2,26.2236256,50.51605225,38.90566667,8.017666667,16,62,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0,Capital Governorate,PPL,Almaqsha,450,0.068089431,0,36.063,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2020,3,26.2236256,50.51605225,38.343,11.01266667,40.66666667,61,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0,Capital Governorate,PPL,Almaqsha,450,0.068089431,0,37.48433333,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2020,4,26.2236256,50.51605225,64.87433333,11.60566667,18.33333333,84,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0,Capital Governorate,PPL,Almaqsha,450,0.068089431,0,38.62433333,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2021,1,26.2236256,50.51605225,59.978,12.57833333,19.33333333,111,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.285714286,Capital Governorate,PPL,Almaqsha,450,0.068089431,1,51.60866667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2021,2,26.2236256,50.51605225,59.564,12.555,19.66666667,64,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.285714286,Capital Governorate,PPL,Almaqsha,450,0.068089431,1,62.42616667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2021,3,26.2236256,50.51605225,87.31533333,15.75,21,54,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.285714286,Capital Governorate,PPL,Almaqsha,458,0.068089431,1,59.771,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2021,4,26.2236256,50.51605225,97.64533333,19.024,18.66666667,86,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.285714286,Capital Governorate,PPL,Almaqsha,450,0.068089431,1,73.43966667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2022,1,26.2236256,50.51605225,104.932,14.82666667,19.33333333,52,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.146031746,Capital Governorate,PPL,Almaqsha,450,0.068089431,2,92.48033333,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2022,2,26.2236256,50.51605225,89.70866667,15.07166667,17.66666667,106,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.146031746,Capital Governorate,PPL,Almaqsha,450,0.068089431,2,101.2886667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2022,3,26.2236256,50.51605225,231.553,20.832,17,144,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.146031746,Capital Governorate,PPL,Almaqsha,450,0.068089431,2,97.32033333,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2022,4,26.2236256,50.51605225,247.8893333,28.49633333,15.66666667,59,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.146031746,Capital Governorate,PPL,Almaqsha,450,0.068089431,2,160.6308333,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2023,1,26.2236256,50.51605225,156.4906667,25.72766667,16,53,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.166204986,Capital Governorate,PPL,Almaqsha,450,0.068089431,3,239.7211667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2023,2,26.2236256,50.51605225,230.5833333,33.387,17.33333333,57,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.166204986,Capital Governorate,PPL,Almaqsha,450,0.068089431,3,202.19,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2023,3,26.2236256,50.51605225,132.7976667,22.927,24.66666667,142,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.166204986,Capital Governorate,PPL,Almaqsha,450,0.068089431,3,193.537,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2023,4,26.2236256,50.51605225,154.8573333,16.77366667,16.33333333,49,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.166204986,Capital Governorate,PPL,Almaqsha,450,0.068089431,3,181.6905,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2024,1,26.2236256,50.51605225,265.714,36.15033333,18.66666667,51,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.242524917,Capital Governorate,PPL,Almaqsha,450,0.068089431,4,143.8275,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2024,2,26.2236256,50.51605225,192.7693333,26.46966667,18.66666667,55,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.242524917,Capital Governorate,PPL,Almaqsha,450,0.068089431,4,210.2856667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2024,3,26.2236256,50.51605225,166.7666667,21.556,26.66666667,224,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.242524917,Capital Governorate,PPL,Almaqsha,450,0.068089431,4,229.2416667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2024,4,26.2236256,50.51605225,207.4226667,24.72033333,28.66666667,44,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,0.242524917,Capital Governorate,PPL,Almaqsha,450,0.068089431,4,179.768,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2025,1,26.2236256,50.51605225,250.6133333,32.99733333,18.33333333,42,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.524064171,Capital Governorate,PPL,Almaqsha,450,0.068089431,5,187.0946667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2025,2,26.2236256,50.51605225,236.62,32.312,15.66666667,43,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.524064171,Capital Governorate,PPL,Almaqsha,450,0.068089431,5,229.018,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2025,3,26.2236256,50.51605225,203.986,33.81833333,17,49,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.524064171,Capital Governorate,PPL,Almaqsha,450,0.068089431,5,243.6166667,155.674,21.194,18.5,1774,0.00166383
Almaqsha,2025,4,26.2236256,50.51605225,371.6993333,45.85866667,14.66666667,44,0.54573623,22.33333333,86,327,219.6666667,11,0,4,41,-0.524064171,Capital Governorate,PPL,Almaqsha,450,0.068089431,5,220.303,155.674,21.194,18.5,1774,0.00166383
Amwaj Islands,2020,1,26.29423576,50.66802978,51.47566667,15.138,23.33333333,97,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,0,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,0,152.4206623,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2020,2,26.29423576,50.66802978,41.78066667,7.198666667,53,84,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,0,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,0,51.47566667,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2020,3,26.29957047,50.66207886,59.38675,9.8805,20.75,195,0.385978468,5.75,13.5,112,76,-9999,1,1,42,0,Muharraq Governorate,ISL,Amwaj Islands,264,0.050884956,0,46.62816667,102.1317083,16.061375,32.25,1850,0.003415739
Amwaj Islands,2020,4,26.29957047,50.66207886,44.72125,11.672,38.5,75,0.385978468,5.75,13.5,112,76,-9999,1,1,42,0,Muharraq Governorate,ISL,Amwaj Islands,264,0.050884956,0,50.58370833,102.1317083,16.061375,32.25,1850,0.003415739
Amwaj Islands,2021,1,26.29423576,50.66802978,61.01133333,11.135,68,96,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,-0.279379157,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,1,52.054,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2021,2,26.29423576,50.66802978,47.80233333,13.944,18,85,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,-0.279379157,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,1,52.86629167,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2021,3,26.29423576,50.66802978,80.68333333,10.13066667,36,93,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,-0.279379157,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,1,54.40683333,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2021,4,26.29957047,50.66207886,100.40025,10.3205,20,51,0.385978468,5.75,13.5,112,76,-9999,1,1,42,-0.279379157,Muharraq Governorate,ISL,Amwaj Islands,264,0.050884956,1,64.24283333,102.1317083,16.061375,32.25,1850,0.003415739
Amwaj Islands,2022,1,26.3020323,50.66482544,42.21475,16.98475,24.25,118,0.410780132,5.75,12.5,100.75,69.5,-9999,1,1,42,0.147692308,Muharraq Governorate,ISL,Amwaj Islands,264,0.056511057,2,90.54179167,102.1317083,16.061375,32.25,1850,0.004037151
Amwaj Islands,2022,2,26.29957047,50.66207886,72.693,13.20275,19.5,86,0.385978468,5.75,13.5,112,76,-9999,1,1,42,0.147692308,Muharraq Governorate,ISL,Amwaj Islands,264,0.050884956,2,71.3075,102.1317083,16.061375,32.25,1850,0.003415739
Amwaj Islands,2022,3,26.30474076,50.66070556,151.643,23.6058,19.2,130,0.474032931,4.8,11.2,95.4,65.2,-9999,1,1,42,0.147692308,Muharraq Governorate,ISL,Amwaj Islands,264,0.049792531,2,57.453875,102.1317083,16.061375,32.25,1850,0.004917354
Amwaj Islands,2022,4,26.29341496,50.66619873,167.0335,17.6835,42.5,39,0.155207174,8.5,16.5,132.5,90.5,-9999,1,1,42,0.147692308,Muharraq Governorate,ISL,Amwaj Islands,257,0.063670412,2,112.168,102.1317083,16.061375,32.25,1850,0.001162601
Amwaj Islands,2023,1,26.29341496,50.66894531,53.2565,8.1825,35.5,43,0.295080969,7.5,16.5,123,84.5,-9999,1,1,42,-0.404825737,Muharraq Governorate,ISL,Amwaj Islands,257,0.060483871,3,159.33825,102.1317083,16.061375,32.25,1850,0.002379685
Amwaj Islands,2023,2,26.29341391,50.6703186,139.505,22.65875,29.75,70,0.634899203,4.5,10.25,96.25,65,-9999,1,1,42,-0.404825737,Muharraq Governorate,ISL,Amwaj Islands,264,0.046272494,3,110.145,102.1317083,16.061375,32.25,1850,0.006528527
Amwaj Islands,2023,3,26.29341496,50.66894531,263.8715,20.597,23,80,0.295080969,7.5,16.5,123,84.5,-9999,1,1,42,-0.404825737,Muharraq Governorate,ISL,Amwaj Islands,257,0.060483871,3,96.38075,102.1317083,16.061375,32.25,1850,0.002379685
Amwaj Islands,2023,4,26.30326314,50.66207886,78.33775,18.97275,63,29,0.369917772,5.75,12.75,98,67.25,-9999,1,1,42,-0.404825737,Muharraq Governorate,ISL,Amwaj Islands,264,0.058080808,3,201.68825,102.1317083,16.061375,32.25,1850,0.003736543
Amwaj Islands,2024,1,26.30736703,50.65979004,127.1743333,25.05116667,27.16666667,54,0.499299054,4.166666667,10,86.16666667,59.5,-9999,1,1,42,0.603603604,Muharraq Governorate,ISL,Amwaj Islands,264,0.047801147,4,171.104625,102.1317083,16.061375,32.25,1850,0.005728096
Amwaj Islands,2024,2,26.29423576,50.66802978,191.7506667,27.77566667,33,14,0.272289915,7.333333333,16,124.6666667,85.33333333,-9999,1,1,42,0.603603604,Muharraq Governorate,ISL,Amwaj Islands,257,0.058355438,4,102.7560417,102.1317083,16.061375,32.25,1850,0.002166763
Amwaj Islands,2024,3,26.29341496,50.66619873,169.7165,29.79,31.5,259,0.155207174,8.5,16.5,132.5,90.5,-9999,1,1,42,0.603603604,Muharraq Governorate,ISL,Amwaj Islands,257,0.063670412,4,159.4625,102.1317083,16.061375,32.25,1850,0.001162601
Amwaj Islands,2024,4,26.3020323,50.66345215,140.31025,18.34875,135,29,0.340565411,6,12.5,101.5,70.25,-9999,1,1,42,0.603603604,Muharraq Governorate,ISL,Amwaj Islands,264,0.058536585,4,180.7335833,102.1317083,16.061375,32.25,1850,0.003322589
